,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members
11032,11032,33735,locker room,Sports,ONA,2.0,6.57,162.0
11033,11033,34021,lupin the iiird chikemuri no ishikawa goemon,"Action, Adventure, Comedy, Drama",Movie,1.0,6.57,785.0
11034,11034,17947,mahou shoujo lyrical nanoha reflection,"Action, Comedy, Drama, Magic, Super Power",Movie,1.0,6.57,4772.0
11035,11035,32900,mahouka koukou no rettousei movie hoshi wo yobu shoujo,"Action, Magic, Romance, School, Sci-Fi, Supernatural",Movie,1.0,6.57,13884.0
11036,11036,33788,marginal 4 kiss kara tsukuru big bang,"Music, Shoujo",TV,2.0,6.57,1766.0
11037,11037,33737,megaton kyuu musashi,"Mecha, School",TV,2.0,6.57,173.0
11038,11038,31422,minami kamakura koukou joshi jitensha bu,"School, Shounen, Sports",TV,2.0,6.57,2216.0
11039,11039,31445,minna atsumare falcom gakuen 3rd season,"Comedy, Parody, School, Seinen",TV,2.0,6.57,245.0
11040,11040,20715,mint,"Drama, Fantasy",Movie,1.0,6.57,1186.0
11041,11041,30448,mirai arise,Sci-Fi,,2.0,6.57,4044.0
11042,11042,34391,mobile suit gundam thunderbolt 2nd season,"Action, Drama, Mecha, Military, Sci-Fi, Space",ONA,2.0,6.57,2040.0
11043,11043,34223,mori no yousei kinoko no musume,"Fantasy, Music",TV,2.0,6.57,149.0
11044,11044,34383,netsuzou trap,"Drama, Shoujo Ai",TV,2.0,6.57,1783.0
11045,11045,34277,new game watashi shain ryokou tte hajimete nano de ,"Comedy, Slice of Life",OVA,1.0,6.57,10823.0
11046,11046,33850,nil admirari no tenbin teito genwaku kitan,,TV,2.0,6.57,233.0
11047,11047,34264,ninja bear,"Comedy, School",TV,2.0,6.57,55.0
11048,11048,32447,nora to oujo to noraneko heart,"Comedy, Ecchi",TV,2.0,6.57,2181.0
11049,11049,34148,nyanko days,"Comedy, Slice of Life",TV,2.0,6.57,1335.0
11050,11050,34392,one room,,TV,2.0,6.57,1616.0
11051,11051,33983,onihei,"Historical, Seinen",TV,13.0,6.57,1716.0
11052,11052,33949,oshiete galko chan ova ,"Comedy, School, Slice of Life",OVA,1.0,6.57,5179.0
11053,11053,34262,oushitsu kyoushi haine,"Comedy, Historical, Shounen",,2.0,6.57,321.0
11054,11054,34161,overlord movie,"Action, Adventure, Fantasy, Game, Magic, Supernatural",Movie,1.0,6.57,16008.0
11055,11055,33185,peace maker kurogane shinsaku ,"Action, Comedy, Historical, Samurai, Shounen",,2.0,6.57,939.0
11056,11056,33447,piace watashi no italian,"Comedy, Slice of Life",TV,2.0,6.57,1262.0
11057,11057,30695,pop in q,"Fantasy, Music",Movie,1.0,6.57,5207.0
11058,11058,24023,project758,Drama,,2.0,6.57,455.0
11059,11059,33391,red ash the animation magicicada,"Action, Fantasy",Movie,1.0,6.57,370.0
11060,11060,33019,reikenzan hoshikuzu tachi no utage 2nd season,"Comedy, Fantasy, Magic",TV,2.0,6.57,4037.0
11061,11061,32262,renai boukun,"Comedy, Romance, School, Supernatural",TV,2.0,6.57,4558.0
11062,11062,34348,rescue academia,Drama,,2.0,6.57,65.0
11063,11063,32951,rokudenashi majutsu koushi to akashic records,"Action, Fantasy, Magic, School",TV,2.0,6.57,4174.0
11064,11064,34393,room mate one room side m,,TV,2.0,6.57,219.0
11065,11065,33726,saiyuuki reload blast,"Action, Adventure, Comedy, Drama, Josei, Supernatural",TV,2.0,6.57,1286.0
11066,11066,34494,sakura quest,Comedy,TV,2.0,6.57,1295.0
11067,11067,34102,sakurada reset,"Mystery, School, Super Power, Supernatural",TV,2.0,6.57,2076.0
11068,11068,33889,saredo tsumibito wa ryuu to odoru,"Action, Drama, Fantasy, Sci-Fi",TV,2.0,6.57,416.0
11069,11069,34289,schoolgirl strikers animation channel,"Action, School",TV,2.0,6.57,1465.0
11070,11070,32032,seikaisuru kado,,,2.0,6.57,1797.0
11071,11071,33836,seiren,School,TV,12.0,6.57,6809.0
11072,11072,32836,senki zesshou symphogear 4th season,"Action, Music, Sci-Fi",TV,2.0,6.57,1880.0
11073,11073,32843,senki zesshou symphogear 5th season,"Action, Music, Sci-Fi",TV,2.0,6.57,1556.0
11074,11074,34456,sentai hero sukiyaki force,Comedy,TV,2.0,6.57,43.0
11075,11075,34315,shimajirou to niji no oasis,Kids,Movie,1.0,6.57,23.0
11076,11076,30736,shingeki no bahamut virgin soul,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,24.0,6.57,20953.0
11077,11077,30223,shishou series,"Horror, School, Seinen, Supernatural",TV,2.0,6.57,3165.0
11078,11078,33095,shouwa genroku rakugo shinjuu sukeroku futatabi hen,"Drama, Josei",TV,2.0,6.57,8585.0
11079,11079,33502,shuumatsu nani shitemasu ka isogashii desu ka sukutte moratte ii desu ka ,"Drama, Fantasy, Romance, Sci-Fi",TV,2.0,6.57,251.0
11080,11080,33834,sin nanatsu no taizai,"Ecchi, Fantasy",TV,2.0,6.57,4496.0
11081,11081,33362,starmyu 2nd season,"Music, School, Slice of Life",TV,2.0,6.57,2504.0
11082,11082,33036,suki ni naru sono shunkan wo kokuhaku jikkou iinkai,"Comedy, Drama, Romance, School",Movie,1.0,6.57,10668.0
11083,11083,33013,super lovers ova,"Comedy, Drama, Romance, Shounen Ai",OVA,1.0,6.57,5210.0
11084,11084,27783,sword gai tv ,Seinen,TV,2.0,6.57,6474.0
11085,11085,34086,tales of zestiria the x 2017 ,"Action, Adventure, Fantasy",TV,12.0,6.57,10848.0
11086,11086,34310,tamagotchi movie tanpen himitsu no otodoke daisakusen ,,Movie,1.0,6.57,51.0
11087,11087,33308,tantei opera milky holmes fun fun party night ken to janet no okurimono,"Comedy, Mystery, Super Power",Special,1.0,6.57,610.0
11088,11088,34177,tenshi no 3p ,"Music, School, Slice of Life",TV,2.0,6.57,359.0
11089,11089,34449,the reflection,"Action, Super Power",TV,2.0,6.57,242.0
11090,11090,32596,the snack world tv ,"Adventure, Comedy, Fantasy, Kids",TV,2.0,6.57,107.0
11091,11091,34416,the snack world hitogirai no renny,"Adventure, Comedy, Fantasy, Kids",Movie,1.0,6.57,36.0
11092,11092,33473,tokyo futago athletic,"Comedy, Sports",ONA,8.0,6.57,75.0
11093,11093,21305,trick or alice,Fantasy,OVA,1.0,6.57,4481.0
11094,11094,33581,trinity seven movie eternity library to alchemic girl,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen",Movie,1.0,6.57,19813.0
11095,11095,23275,tsubu doll,Music,OVA,5.0,6.57,1060.0
11096,11096,34019,tsugumomo,"Action, Comedy, Ecchi, School, Seinen, Supernatural",TV,2.0,6.57,1303.0
11097,11097,34474,tsukipro the animation,,TV,2.0,6.57,843.0
11098,11098,34498,uchiage hanabi shita kara miru ka yoko kara miru ka ,Drama,Movie,1.0,6.57,531.0
11099,11099,34076,uchouten kazoku 2,"Comedy, Drama, Fantasy, Slice of Life",TV,2.0,6.57,5934.0
11100,11100,33064,uchuu senkan yamato 2202 ai no senshi tachi,"Action, Drama, Military, Sci-Fi, Space",OVA,1.0,6.57,2058.0
11101,11101,33478,uq holder ,"Action, Fantasy, Magic, Sci-Fi, Shounen",,2.0,6.57,2341.0
11102,11102,32924,urara meirochou,"Comedy, Seinen, Slice of Life",TV,2.0,6.57,4305.0
11103,11103,32012,utakata overdrive,"Fantasy, Music",OVA,1.0,6.57,649.0
11104,11104,34522,wake up girls shin shou,"Drama, Music",TV,2.0,6.57,381.0
11105,11105,34022,whistle ona ,"School, Shounen, Sports",ONA,2.0,6.57,381.0
11106,11106,34467,yami shibai 4th season,"Dementia, Horror, Supernatural",TV,2.0,6.57,1838.0
11107,11107,32615,youjo senki,"Magic, Military",TV,2.0,6.57,6652.0
11108,11108,32222,youkai watch movie 3 soratobu kujira to double sekai no daibouken da nyan ,"Comedy, Kids, Supernatural",Movie,1.0,6.57,237.0
11109,11109,34471,youkai watch movie 4,"Comedy, Kids, Supernatural",Movie,1.0,6.57,169.0
11110,11110,34284,yuuki yuuna wa yuusha de aru washio sumi no shou,"Drama, Fantasy, Magic, Slice of Life",TV,6.0,6.57,2593.0
11111,11111,34445,yuuki yuuna wa yuusha de aru yuusha no shou,"Drama, Fantasy, Magic, Slice of Life",TV,6.0,6.57,4439.0
11112,11112,33035,yuyushiki special,,Special,1.0,6.57,2294.0
11113,11113,33390,zunda horizon,,Movie,1.0,6.57,160.0
11114,11114,11879,oni chichi re born,Hentai,OVA,2.0,7.89,14342.0
11115,11115,29575,mankitsu happening,Hentai,OVA,4.0,7.83,8510.0
11116,11116,15843,koiito kinenbi the animation,Hentai,OVA,2.0,7.75,6940.0
11117,11117,21097,oni chichi rebuild,Hentai,OVA,3.0,7.75,9825.0
11118,11118,2238,fuyu no semi,"Drama, Historical, Romance, Samurai, Yaoi",OVA,3.0,7.74,12270.0
11119,11119,10779,eroge h mo game mo kaihatsu zanmai,Hentai,OVA,6.0,7.68,20316.0
11120,11120,10380,oni chichi re birth,Hentai,OVA,1.0,7.65,14925.0
11121,11121,25345,rance 01 hikari wo motomete the animation,"Fantasy, Hentai, Magic",OVA,4.0,7.61,6158.0
11122,11122,22069,swing out sisters 2014 ,Hentai,OVA,1.0,7.61,5099.0
11123,11123,8634,koisuru boukun,"Comedy, Romance, Yaoi",OVA,2.0,7.59,31195.0
11124,11124,12375,maki chan to nau ,Hentai,OVA,4.0,7.57,9650.0
11125,11125,3559,stringendo angel tachi no private lesson,Hentai,OVA,12.0,7.55,7713.0
11126,11126,32587,shoujo ramune,Hentai,OVA,2.0,7.54,2811.0
11127,11127,21829,fella pure mitarashi san chi no jijou the animation,Hentai,OVA,1.0,7.52,6648.0
11128,11128,15537,tsugou no yoi sexfriend ,Hentai,OVA,4.0,7.51,6866.0
11129,11129,11827,kuroinu kedakaki seijo wa hakudaku ni somaru,"Action, Fantasy, Hentai",OVA,4.0,7.49,10450.0
11130,11130,24641,baku ane otouto shibocchau zo the animation,Hentai,OVA,1.0,7.47,7672.0
11131,11131,6893,oni chichi,Hentai,OVA,2.0,7.47,23605.0
11132,11132,2798,hatsu inu the animation,Hentai,OVA,2.0,7.46,14076.0
11133,11133,10048,fuyu no semi tokubetsu henshuuhan,"Action, Drama, Historical, Military, Samurai, Yaoi",OVA,1.0,7.44,2322.0
11134,11134,7411,kanojo x kanojo x kanojo sanshimai to no dokidoki kyoudou seikatsu,"Harem, Hentai",OVA,3.0,7.44,14138.0
11135,11135,32355,toshi densetsu series,Hentai,OVA,1.0,7.44,4447.0
11136,11136,5959,mizugi kanojo the animation,Hentai,OVA,4.0,7.42,8649.0
11137,11137,22429,itadaki seieki ,"Hentai, Supernatural",OVA,1.0,7.4,7685.0
11138,11138,7748,sono hanabira ni kuchizuke wo anata to koibito tsunagi,"Hentai, School, Yuri",OVA,1.0,7.4,24288.0
11139,11139,719,ai no kusabi,"Drama, Romance, Sci-Fi, Yaoi",OVA,2.0,7.37,20964.0
11140,11140,9322,hhh triple ecchi,Hentai,OVA,4.0,7.37,11206.0
11141,11141,5774,seitokaichou ni chuukoku,"Comedy, Drama, Romance, School, Yaoi",OVA,2.0,7.36,23730.0
11142,11142,4502,stringendo accelerando ultimatum sera,Hentai,OVA,3.0,7.36,7634.0
11143,11143,20377,dorei usagi to anthony the animation,Hentai,OVA,1.0,7.34,3836.0
11144,11144,20801,koakuma kanojo the animation,"Hentai, School, Supernatural",OVA,2.0,7.34,6680.0
11145,11145,33322,jk bitch ni shiboraretai,Hentai,OVA,1.0,7.33,2600.0
11146,11146,31886,dropout,Hentai,OVA,1.0,7.32,3515.0
11147,11147,18655,koikishi purely kiss the animation,Hentai,OVA,2.0,7.32,5320.0
11148,11148,8110,fukubiki triangle miharu after,Hentai,OVA,2.0,7.31,8450.0
11149,11149,14991,harem time the animation,"Harem, Hentai",OVA,2.0,7.31,7256.0
11150,11150,13221,kyonyuu fantasy,"Demons, Fantasy, Harem, Hentai, Supernatural",OVA,2.0,7.31,8854.0
11151,11151,3918,resort boin,Hentai,OVA,3.0,7.31,9654.0
11152,11152,5097,hatsu inu 2 the animation strange kind of woman again,Hentai,OVA,2.0,7.29,8112.0
11153,11153,3102,kateikyoushi no oneesan the animation h no hensachi agechaimasu,Hentai,OVA,2.0,7.29,7218.0
11154,11154,3220,kanashimi no belladonna,"Drama, Hentai",Movie,1.0,7.28,6599.0
11155,11155,31789,oni chichi vacation,Hentai,OVA,1.0,7.28,3259.0
11156,11156,16474,soushisouai note the animation,Hentai,OVA,2.0,7.28,3189.0
11157,11157,15097,tropical kiss,Hentai,OVA,3.0,7.28,8884.0
11158,11158,28779,futabu ,"Hentai, School, Yuri",OVA,2.0,7.28,4447.0
11159,11159,29083,lovely x cation the animation,Hentai,OVA,2.0,7.27,3348.0
11160,11160,12143,swing out sisters,Hentai,OVA,1.0,7.26,5950.0
11161,11161,30614,ane yome quartet,Hentai,OVA,2.0,7.25,3921.0
11162,11162,30243,gakuen de jikan yo tomare,Hentai,OVA,4.0,7.25,5163.0
11163,11163,3210,ikoku irokoi romantan,"Comedy, Romance, Yaoi",OVA,2.0,7.25,24223.0
11164,11164,18691,joshikousei no koshitsuki,Hentai,OVA,6.0,7.25,4748.0
11165,11165,8291,ojousama wa h ga osuki the animation,Hentai,OVA,2.0,7.25,5036.0
11166,11166,30891,oni chichi refresh ,Hentai,OVA,1.0,7.25,4433.0
11167,11167,30702,victorian maid maria no houshi,Hentai,OVA,1.0,7.25,2453.0
11168,11168,32667,baka na imouto wo rikou ni suru no wa ore no xx dake na ken ni tsuite,Hentai,OVA,4.0,7.24,3965.0
11169,11169,10419,menkui ,Hentai,OVA,2.0,7.24,4954.0
11170,11170,10683,tentacle and witches,"Hentai, Magic, Supernatural",OVA,4.0,7.24,6420.0
11171,11171,3939,kafun shoujo chuuihou the animation,Hentai,OVA,4.0,7.23,6991.0
11172,11172,2372,enbo,"Drama, Hentai",OVA,6.0,7.22,8614.0
11173,11173,29261,genkaku cool na sensei ga aheboteochi ,Hentai,OVA,2.0,7.22,2962.0
11174,11174,28157,sei brunehilde gakuen shoujo kishidan to junpaku no panty the animation,Hentai,OVA,1.0,7.22,2935.0
11175,11175,2135,sora no iro mizu no iro,Hentai,OVA,2.0,7.22,9633.0
11176,11176,7053,fault ,Hentai,OVA,3.0,7.21,11055.0
11177,11177,19051,imouto paradise 2,Hentai,OVA,2.0,7.21,5600.0
11178,11178,25667,boy meets harem the animation,"Harem, Hentai",OVA,1.0,7.2,4566.0
11179,11179,21521,futabu ,"Hentai, School, Yuri",OVA,2.0,7.2,7234.0
11180,11180,32423,pretty x cation the animation,Hentai,OVA,2.0,7.2,2636.0
11181,11181,13057,peace hame ,Hentai,OVA,6.0,7.18,4430.0
11182,11182,2867,ane jiru the animation shirakawa sanshimai ni omakase,Hentai,OVA,2.0,7.17,7709.0
11183,11183,14127,papa love papa to icha ero shitai musume tachi to hitotsu yane no shita de,Hentai,OVA,2.0,7.16,5018.0
11184,11184,16472,sei yariman gakuen enkou nikki the animation,Hentai,OVA,1.0,7.16,4210.0
11185,11185,9311,kateikyoushi no oneesan 2 the animation h no hensachi agechaimasu,Hentai,OVA,2.0,7.15,5091.0
11186,11186,29808,namaiki kissuisou e youkoso the animation,Hentai,OVA,1.0,7.15,3475.0
11187,11187,15291,hyakujitsu no bara jinginaki nikukyuu hen,"Parody, Yaoi",Special,2.0,7.14,3597.0
11188,11188,32872,energy kyouka ,Hentai,OVA,1.0,7.13,2891.0
11189,11189,18525,rin x sen ran gt sem cross mix,Hentai,OVA,2.0,7.13,3518.0
11190,11190,15841,tsun tsun maid wa ero ero desu,Hentai,OVA,2.0,7.13,5384.0
11191,11191,1787,viper gts,"Demons, Hentai",OVA,3.0,7.13,7314.0
11192,11192,16638,fault service aratanaru rival,"Hentai, School",OVA,1.0,7.12,4762.0
11193,11193,33231,fella hame lips,Hentai,OVA,1.0,7.1,1663.0
11194,11194,28961,idol sister,"Harem, Hentai",OVA,1.0,7.12,4286.0
11195,11195,6465,kangoku senkan,Hentai,OVA,4.0,7.12,4719.0
11196,11196,32620,koinaka koinaka de hatsukoi x nakadashi sexual life the animation,Hentai,OVA,1.0,7.12,2561.0
11197,11197,17867,nuki doki tenshi to akuma no sakusei battle,Hentai,OVA,2.0,7.12,4007.0
11198,11198,9435,ane jiru 2 the animation shirakawa sanshimai ni omakase,Hentai,OVA,2.0,7.11,6096.0
11199,11199,5315,ero manga mitai na koi shiyo let 039 s fall in love the ero manga,Hentai,OVA,2.0,7.11,3493.0
11200,11200,31788,ero manga h mo manga mo step up ,Hentai,OVA,1.0,7.11,2967.0
11201,11201,6590,makai kishi ingrid,"Demons, Fantasy, Hentai, Martial Arts",OVA,4.0,7.11,5068.0
11202,11202,18693,tenioha onnanoko datte honto wa ecchi da yo ,Hentai,OVA,2.0,7.1,3727.0
11203,11203,4763,tsuma shibori,"Hentai, Romance",OVA,2.0,7.11,4230.0
11204,11204,21925,chichiiro toiki,Hentai,OVA,2.0,7.1,4124.0
11205,11205,23479,itadaki seieki special,Hentai,Special,1.0,7.1,2815.0
11206,11206,10106,sweet home h na oneesan wa suki desu ka ,"Harem, Hentai",OVA,3.0,7.1,4175.0
11207,11207,5194,aneimo,Hentai,OVA,2.0,7.09,7244.0
11208,11208,10694,bloods inraku no ketsuzoku 2,Hentai,OVA,2.0,7.09,7086.0
11209,11209,3771,nee chanto shiyou yo ,Hentai,OVA,5.0,7.09,6171.0
11210,11210,2446,nikuyome takayanagi ke no hitobito,Hentai,OVA,4.0,7.09,3316.0
11211,11211,4358,aniyome wa ijippari,Hentai,OVA,2.0,7.08,7882.0
11212,11212,16914,chu shite agechau oshikake oneesan no seikou chiryou,Hentai,OVA,2.0,7.08,3659.0
11213,11213,29807,honoo no haramase paidol my star gakuen z the animation,Hentai,OVA,1.0,7.08,2254.0
11214,11214,11321,nee summer ,Hentai,OVA,2.0,7.08,7929.0
11215,11215,20849,oni chichi 2 revenge,Hentai,OVA,2.0,7.08,6423.0
11216,11216,32518,shoujo kara shoujo e ,Hentai,OVA,1.0,7.08,1964.0
11217,11217,6194,stretta the animation,Hentai,OVA,2.0,7.08,5625.0
11218,11218,8039,oppai no ouja 48,Hentai,OVA,2.0,7.07,3815.0
11219,11219,10280,uchuu kaizoku sara special,"Hentai, Sci-Fi",Special,1.0,7.07,2441.0
11220,11220,5902,hyakujitsu no bara,"Drama, Yaoi",OVA,2.0,7.06,17362.0
11221,11221,32063,kyonyuu hitozuma onna kyoushi saimin,Hentai,OVA,1.0,7.06,2045.0
11222,11222,741,sensitive pornograph,"Comedy, Drama, Hentai, Romance, Yaoi",OVA,1.0,7.06,27518.0
11223,11223,13595,suki de suki de suki de the animation,Hentai,OVA,2.0,7.06,5108.0
11224,11224,19859,yokujou bazooka the animation,Hentai,OVA,1.0,7.06,2361.0
11225,11225,29809,3ping lovers ippu nisai no sekai e youkoso the animation,Hentai,OVA,1.0,7.05,3541.0
11226,11226,13219,himesama gentei ,Hentai,OVA,2.0,7.05,4132.0
11227,11227,12959,ojousama yomeiri kousou ,Hentai,OVA,2.0,7.05,3853.0
11228,11228,31810,amakano,Hentai,OVA,1.0,7.04,2695.0
11229,11229,21001,dekakute ecchi na ore no ane,Hentai,OVA,1.0,7.04,3843.0
11230,11230,2432,discipline,"Hentai, School",OVA,6.0,7.04,15917.0
11231,11231,17745,kakushi dere,Hentai,OVA,3.0,7.04,3528.0
11232,11232,3992,himekishi lilia,"Demons, Fantasy, Hentai, Horror, Magic, Supernatural",OVA,6.0,7.02,5445.0
11233,11233,3375,kirepapa ,"Comedy, Drama, Romance, Yaoi",OVA,2.0,7.02,30628.0
11234,11234,2433,lingeries,Hentai,OVA,3.0,7.02,4344.0
11235,11235,3970,sentakuya shin chan,Hentai,OVA,2.0,7.02,5039.0
11236,11236,3479,taimanin asagi,"Action, Demons, Hentai, Martial Arts, Supernatural",OVA,4.0,7.02,7603.0
11237,11237,30898,tsunpri,Hentai,OVA,1.0,7.02,2362.0
11238,11238,2852,accelerando datenshi tachi no sasayaki,Hentai,OVA,4.0,7.0,7484.0
11239,11239,5719,sex pistols,"Comedy, Drama, Supernatural, Yaoi",OVA,2.0,7.0,15885.0
11240,11240,10488,shocking pink ,"Harem, Hentai",OVA,2.0,7.0,3877.0
11241,11241,21363,tokubetsu jugyou 3 slg the animation,Hentai,OVA,2.0,7.0,2601.0
11242,11242,5464,cafe junkie,Hentai,OVA,2.0,6.99,7889.0
11243,11243,2136,front innocent mou hitotsu no lady innocent,Hentai,OVA,1.0,6.99,7713.0
11244,11244,747,haru wo daite ita,"Drama, Romance, Yaoi",OVA,2.0,6.99,15269.0
11245,11245,19631,tayu tayu,"Harem, Hentai, Romance",OVA,4.0,6.99,3579.0
11246,11246,5762,15 bishoujo hyouryuuki,"Comedy, Harem, Hentai",OVA,3.0,6.98,11680.0
11247,11247,16642,ane koi suki kirai daisuki ,Hentai,OVA,2.0,6.98,4115.0
11248,11248,4600,aneki my sweet elder sister the animation,Hentai,OVA,4.0,6.98,6101.0
11249,11249,31118,demon busters ecchi na ecchi na demon taiji the animation,"Demons, Harem, Hentai, School, Supernatural",OVA,1.0,6.98,2713.0
11250,11250,12997,please me ,Hentai,OVA,2.0,6.98,8152.0
11251,11251,5784,ai no kusabi 2012 ,"Drama, Romance, Sci-Fi, Yaoi",OVA,4.0,6.97,17943.0
11252,11252,2873,bible black only version,Hentai,OVA,2.0,6.97,10176.0
11253,11253,7178,tony 039 s heroine series kanojo wa hanayome kouhosei cinderella collection,Hentai,OVA,2.0,6.97,3550.0
11254,11254,2866,ane haramix,Hentai,OVA,4.0,6.96,7712.0
11255,11255,22347,pandra the animation shiroki yokubou kuro no kibou,"Demons, Fantasy, Hentai, Supernatural",OVA,2.0,6.96,2889.0
11256,11256,1401,bible black new testament,Hentai,OVA,6.0,6.95,14097.0
11257,11257,2396,milk junkie shimai hen,Hentai,OVA,4.0,6.95,5508.0
11258,11258,3941,rensa byoutou,Hentai,OVA,2.0,6.95,2550.0
11259,11259,4360,uchuu kaizoku sara,"Hentai, Sci-Fi, Supernatural",OVA,4.0,6.95,4777.0
11260,11260,21069,amanee tomodachinchi de konna koto ni naru nante ,Hentai,OVA,1.0,6.94,3054.0
11261,11261,734,kizuna koi no kara sawagi,"Drama, Romance, Yaoi",OVA,1.0,6.94,4127.0
11262,11262,16189,miboujin nikki akogare no ano hito to hitotsu yane no shita,Hentai,OVA,1.0,6.94,3000.0
11263,11263,9308,oni chichi 2,Hentai,OVA,2.0,6.94,11092.0
11264,11264,28309,oni chichi 2 harvest,Hentai,OVA,1.0,6.94,4310.0
11265,11265,17537,ryou seibai gakuen bishoujo seisai hiroku,Hentai,OVA,2.0,6.94,2898.0
11266,11266,14379,shoujo x shoujo x shoujo the animation,"Harem, Hentai",OVA,2.0,6.94,3505.0
11267,11267,33962,shoujo tachi no sadism the animation,Hentai,OVA,1.0,6.94,1247.0
11268,11268,24377,spocon ,Hentai,OVA,2.0,6.93,2846.0
11269,11269,5172,love selection the animation,Hentai,OVA,2.0,6.92,3780.0
11270,11270,25923,oppai gakuen marching band bu ,Hentai,OVA,1.0,6.92,2364.0
11271,11271,11067,oppai heart kanojo wa kedamono hatsujouki ,Hentai,OVA,2.0,6.92,4072.0
11272,11272,33981,pretty x cation 2 the animation,Hentai,OVA,1.0,6.91,939.0
11273,11273,10458,ran gt sem hakudaku delmo tsuma no miira tori,Hentai,OVA,2.0,6.92,4192.0
11274,11274,13785,uhou renka,Hentai,OVA,2.0,6.92,4873.0
11275,11275,11065,shoukoujo the animation,Hentai,OVA,2.0,6.9,4313.0
11276,11276,203,words worth,"Adventure, Demons, Fantasy, Hentai, Magic",OVA,5.0,6.9,5080.0
11277,11277,6892,yokorenbo immoral mother,Hentai,OVA,2.0,6.9,3890.0
11278,11278,4010,alignment you you the animation,"Demons, Hentai, School, Supernatural",OVA,2.0,6.89,6951.0
11279,11279,31117,ano ko to ii koto,Hentai,OVA,2.0,6.89,2714.0
11280,11280,972,bible black gaiden,"Hentai, Supernatural",OVA,2.0,6.89,14478.0
11281,11281,12055,brandish,"Hentai, Supernatural",OVA,2.0,6.89,6742.0
11282,11282,32895,chijoku no seifuku,Hentai,OVA,1.0,6.89,1927.0
11283,11283,24911,kyonyuu try tanki shuuchuu chichi momi lesson,Hentai,OVA,1.0,6.89,1930.0
11284,11284,14539,love 2 quad,Hentai,OVA,2.0,6.89,4931.0
11285,11285,4473,shoujo sect,"Comedy, Hentai, Romance, Yuri",OVA,3.0,6.89,16527.0
11286,11286,10827,wizard girl ambitious,"Fantasy, Hentai",OVA,1.0,6.89,6007.0
11287,11287,6690,anata dake konbanwa,Hentai,OVA,5.0,6.88,3338.0
11288,11288,368,bible black,Hentai,OVA,6.0,6.88,31309.0
11289,11289,4399,honoo no haramase tenkousei,"Harem, Hentai, School, Yuri",OVA,3.0,6.88,4965.0
11290,11290,34107,iizuka senpai x blazer ane kyun yori the animation,Hentai,OVA,1.0,6.87,920.0
11291,11291,8293,gakuen saimin reido,Hentai,OVA,3.0,6.87,4850.0
11292,11292,14543,koutetsu no majo annerose,"Action, Hentai, Supernatural",OVA,4.0,6.87,5152.0
11293,11293,32405,marshmallow imouto succubus ,Hentai,OVA,1.0,6.87,2211.0
11294,11294,33505,tsumamigui 3 the animation,Hentai,OVA,1.0,6.87,1400.0
11295,11295,31189,watashi ga toriko ni natte yaru,Hentai,OVA,2.0,6.87,2330.0
11296,11296,10695,yume kui tsurumiku shiki game seisaku,Hentai,OVA,2.0,6.87,4758.0
11297,11297,1408,kao no nai tsuki,Hentai,OVA,5.0,6.86,7095.0
11298,11298,15541,namanaka hyaku percent katamusubi no shinpa,Hentai,OVA,3.0,6.86,3017.0
11299,11299,3919,shimaizuma shimaizuma 3 the animation,Hentai,OVA,2.0,6.86,2393.0
11300,11300,5644,sora no iro mizu no iro ero specials,Hentai,OVA,2.0,6.86,1771.0
11301,11301,3636,warau kangofu the animation,Hentai,OVA,2.0,6.86,3040.0
11302,11302,16059,aku no onna kanbu full moon night,"Hentai, Supernatural",OVA,1.0,6.85,3613.0
11303,11303,3478,mrs junkie,Hentai,OVA,2.0,6.85,3817.0
11304,11304,23665,renai fuyou gakuha the animation,Hentai,OVA,1.0,6.85,2057.0
11305,11305,2438,hitozuma kasumi san,Hentai,OVA,2.0,6.84,3782.0
11306,11306,28311,koi maguwai,Hentai,OVA,1.0,6.83,2633.0
11307,11307,2841,kuro ai hitoyozumakan inkou rannyuuroku,Hentai,OVA,2.0,6.84,6495.0
11308,11308,6692,mama puri ,Hentai,OVA,2.0,6.84,2938.0
11309,11309,23247,oshaburi announcer,Hentai,OVA,1.0,6.84,1808.0
11310,11310,8918,princess lover ova,Hentai,OVA,2.0,6.84,17437.0
11311,11311,3679,renketsu houshiki,Hentai,OVA,3.0,6.84,5207.0
11312,11312,32239,shinsei futanari idol dekatamakei ,Hentai,OVA,2.0,6.84,1804.0
11313,11313,23047,tennen koi iro alcohol,Hentai,OVA,2.0,6.84,2571.0
11314,11314,1896,akiba kei kanojo,Hentai,OVA,3.0,6.83,9395.0
11315,11315,6041,honoo no haramase doukyuusei,"Harem, Hentai, School, Yuri",OVA,2.0,6.83,3587.0
11316,11316,10668,imouto paradise ,Hentai,OVA,2.0,6.83,7713.0
11317,11317,34246,kimi no mana wa rina witch,Hentai,OVA,1.0,6.83,607.0
11318,11318,32833,nudist beach ni shuugakuryokou de the animation,Hentai,OVA,1.0,6.83,2178.0
11319,11319,21751,okusama wa moto yariman,Hentai,OVA,2.0,6.83,3390.0
11320,11320,27413,shinkyoku no grimoire the animation,"Demons, Fantasy, Hentai, Supernatural",OVA,2.0,6.83,2072.0
